2026-05-21T03:47:24.9332827-04:00 | WATCHING | PID=13240
2026-05-21T05:13:38.4376370-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:40.4541933-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:42.4709274-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:44.4716522-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:46.4730194-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:48.5052277-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:50.5366311-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:52.5540242-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:54.5869830-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:56.5894621-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:13:58.6223352-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:00.6379326-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:02.6697604-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:04.6706346-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:06.6862957-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:08.6889687-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:10.7362430-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:12.7544814-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:14.7897930-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:16.8219777-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:18.8568418-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:20.9201769-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:22.9521902-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:24.9689099-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:26.9873992-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:29.0034193-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:31.0199355-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:33.0356862-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:35.0364523-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:37.0691534-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:39.1022902-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:41.1188052-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:43.1356604-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:45.1521262-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:47.1692913-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:49.1884962-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:49.2052137-04:00 | MOVED DROPZONE JOB TO INBOX | CHILDJOB-20260521-000011-LEVEL3-BOUNDED-HOUSE-SAVE.childjob.json
2026-05-21T05:14:52.8144993-04:00 | DISPATCHER ERROR | STOP. Rejected Level3 job: helper threw exception: Argument types do not match
2026-05-21T05:14:54.8204081-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:56.8549301-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:14:58.8865931-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:00.9221103-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:02.9541351-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:04.9874496-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:07.0033369-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:09.0385502-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:11.0708172-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:13.1212335-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:15.1705207-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:17.2198010-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:19.2555983-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:21.3172481-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:23.3198437-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:25.3686649-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:27.3862090-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:29.4339850-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:31.4358074-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:33.4706492-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:35.5294611-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:37.5531055-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:39.6192094-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:41.6533189-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:43.7022133-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:45.7501921-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:47.7525566-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:49.7864668-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:51.8334771-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:53.8501227-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:55.8670630-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:57.8835097-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:15:59.9027572-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:01.9353401-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:03.9670559-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:05.9692101-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:08.0164635-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:10.0195719-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:12.0661358-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:14.1050227-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:16.1347550-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:18.1677159-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:20.2021119-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:22.2485412-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:24.2524676-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:26.3163769-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:28.3350381-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:30.3502019-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:32.3846570-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:34.4336660-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:36.4683027-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:38.5014504-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:40.5342621-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:42.5685524-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:44.6020426-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:46.6344208-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:48.6677316-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:50.7162368-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:52.7515168-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:54.7837757-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:56.8021896-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:16:58.8505679-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:00.8683607-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:02.9182729-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:04.9509869-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:07.0012904-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:09.0348645-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:11.0679614-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:13.1145373-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:15.1173095-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:17.1504899-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:19.1840073-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:21.1999574-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:23.2493936-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:25.2831582-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:27.3175696-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:29.3350954-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:31.3645690-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:33.3669032-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:35.3675885-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:37.4140399-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:39.4470030-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:41.4648458-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:43.4840998-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:45.4985822-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:47.5330785-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:49.5654662-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:51.5652985-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:53.5835559-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:55.5995893-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:57.6493362-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:17:59.6832096-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:01.7339299-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:03.7637143-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:05.7963846-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:07.8129756-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:09.8146407-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:11.8489549-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:13.8806732-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:15.9129359-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:17.9310449-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:19.9627339-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:21.9801021-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:23.9804713-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:25.9957968-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:28.0122959-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:30.0291039-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:32.0461615-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:34.0481584-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:36.0784255-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:38.0819280-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:40.1149583-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:42.1616688-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:44.1627277-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:46.1786964-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:48.1795325-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:50.1965837-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:52.2284230-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:54.2296348-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:56.2450257-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:18:58.2627809-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:00.2950297-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:02.3116430-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:04.3465154-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:06.3800502-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:08.4108709-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:10.4278124-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:12.4467418-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:14.4772780-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:16.5119645-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:18.5136301-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:20.5298913-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:22.5446630-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:24.5469834-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:26.5791012-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:26.6087206-04:00 | MOVED DROPZONE JOB TO INBOX | CHILDJOB-20260521-000012-LEVEL3-FINAL-RECEIPT-PROOF.childjob.json
2026-05-21T05:19:30.0498986-04:00 | DISPATCHER ATTEMPTED
2026-05-21T05:19:32.0474917-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:34.0807830-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:36.1454104-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:38.1964316-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:40.2583950-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:42.2958596-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:44.3290484-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:46.3766023-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:48.3788645-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:50.4123901-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:52.4592457-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:54.4625049-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:56.5132192-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:19:58.5614041-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:00.6109659-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:02.6763507-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:04.6784990-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:06.7127137-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:08.7620204-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:10.7960520-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:12.8453984-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:14.8962601-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:16.9604830-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:18.9969449-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:21.0426724-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:23.0626029-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:25.1267233-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:27.1591113-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:29.1760954-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:31.2290863-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:33.2500304-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:35.2658529-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:37.2925233-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:39.3069607-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:41.3087987-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:43.3221395-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:45.3401402-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:47.3585984-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:49.3604641-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:51.3751657-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:53.4080767-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:55.4414381-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:57.4740365-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:20:59.4921194-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:01.5266691-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:03.5416977-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:05.5746710-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:07.6071125-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:09.6252190-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:11.6562507-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:13.6751085-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:15.7066760-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:17.7244781-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:19.7565265-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:21.7892777-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:23.8065968-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:25.8244346-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:27.8573478-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:29.8905155-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:31.9223259-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:33.9394682-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:35.9551621-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:37.9721765-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:39.9912359-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:42.0293546-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:44.0568543-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:46.0900094-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:48.1211010-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:50.1401873-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:52.1702056-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:54.1897834-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:56.2208217-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:21:58.2381523-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:00.2562673-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:02.2904906-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:04.3222880-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:06.3401458-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:08.3728747-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:10.4059430-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:12.4241088-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:14.4559529-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:16.4733853-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:18.5059141-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:20.5246646-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:22.5538317-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:24.5719254-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:26.6057728-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:28.6382641-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:30.6563116-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:32.6879980-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:34.7203676-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:36.7377649-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:38.7561129-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:40.7885849-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:42.8234655-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:44.8540372-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:46.8718343-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:48.8890095-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:50.9202797-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:52.9385011-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:54.9709277-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:56.9883557-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:22:59.0202856-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:01.0387371-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:03.0729742-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:05.1045086-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:07.1204991-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:09.1398945-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:11.1547519-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:13.1877826-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:15.2062755-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:17.2368806-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:19.2548554-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:21.2874778-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:23.3066078-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:25.3365241-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:27.3545932-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:29.3871343-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:31.4206233-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:33.4528241-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:35.4697004-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:37.4862070-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:39.5044716-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:41.5369224-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:43.5717214-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:45.5876388-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:47.6193325-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:49.6375676-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:51.6564721-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:53.6865115-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:55.7039480-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:57.7363974-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:23:59.7675234-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:01.7853946-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:03.8050341-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:05.8363136-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:07.8525124-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:09.8702545-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:11.9019061-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:13.9201187-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:15.9515737-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:17.9698185-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:20.0014254-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:22.0341529-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:24.0538443-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:26.0834736-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:28.1030889-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:30.1354456-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:32.1523821-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:34.1853729-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:36.2039030-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:38.2342121-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:40.2527156-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:42.2845008-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:44.3021641-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:46.3345431-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:48.3519238-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:50.3842512-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:52.4012571-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:54.4159364-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:56.4352035-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:24:58.4668591-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:00.4850028-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:02.5025045-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:04.5375522-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:06.5671269-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:08.5849557-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:10.6168252-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:12.6351972-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:14.6669795-04:00 | WATCHING DISPATCH | PID=10380
2026-05-21T05:25:16.7008829-04:00 | WATCHING DISPATCH | PID=10380
