"Source"	"RelativePath"	"SourcePath"	"KeptRelativePath"	"KeptSource"	"SHA256"	"Length"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"909D88013347FB4CD930E64378F8C3F3456224C56CB6F8691BFAB27DD84A1C88"	"804"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_REPORT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"F46C7E330F5625E20562750BDA58B43FDA6313974DAD052EAAA9B02895CA4035"	"1465"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_RESULT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_RESULT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_007_TO_010\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS\LIVE_TEST_008_SCOPE_STATE_NO_OVER_ABSOLUTE_STATUS_RESULT.txt"	"Jxhnny_Kleen_C3dz"	"90B133EC01F9B0F1FD5E78990005E35E4E30EACEE4812A0D663AAEE3D722997D"	"393"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"95EBBB601EDEAA462302CB7DCD0605645A7C1542FD78C656BED09D3F5BF96128"	"822"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_REPORT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"99296BA71BE1FF2161C769ED8A4CFAF820F928B3E13DEB3B874475ED6EC7A083"	"1221"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_RESULT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_RESULT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_007_TO_010\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD\LIVE_TEST_009_RULE_CAPTURE_PARTNER_SYNC_NO_BLIND_ADD_RESULT.txt"	"Jxhnny_Kleen_C3dz"	"8980AFF388F79C52346E797B46354FCA94FB7A8482E3A4C021488CC5DE4E159D"	"396"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"4B006503DC32546A8C7DD99C590A3294FBB76E9664F4DC2E073DF95765E6D5E8"	"804"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_REPORT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"54DF7A5121B4193A092F665E0B203A5EC9C20FE4ADCBD05DA9E54CDC9C84F7CC"	"809"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_RESULT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_RESULT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE\LIVE_TEST_012_INCIDENT_EXISTENCE_FALSE_ALARM_GATE_RESULT.txt"	"Jxhnny_Kleen_C3dz"	"4A10D4A84E8587493282A218C1D659CF38D29FDA86F1C1E55D586B0B70386966"	"393"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"BA33BE436A0DCFBA4D5D9EA1D33D7ED3742D092BD058787E805B63834E81B2BF"	"810"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_REPORT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"8CBFEAD0205684A5E463D04BE6D521B888F3329648B6AD2118B12B78C81F84B8"	"1041"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_RESULT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_RESULT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE\LIVE_TEST_013_CLEAN_RECOMMENDATION_NO_RISKY_ADVICE_RESULT.txt"	"Jxhnny_Kleen_C3dz"	"54EEB76FB52D7EDBBE3EE3FAE053742E17F0F452F6EE47F0D619093A7214FD47"	"394"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"276497C02637650AB0138629F72386E8366FDC33208B49DE6641D65F4C787DC6"	"756"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_REPORT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"BA4AEAC390B560495AE120764995356A140A95150FB158BB79B8D0F472E1A3D7"	"787"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_RESULT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_RESULT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY\LIVE_TEST_014_PROMOTION_NO_SELF_AUTHORITY_RESULT.txt"	"Jxhnny_Kleen_C3dz"	"DE13D5A26F25E71EC57E206CFAAF4B608DCDF4C6BB8A32E7D3BD92FDF6354E9C"	"385"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"9979E00A1BBBDC488868E7F7E05179AA174F5B3D1D8E6316403B7BAD95EF22C8"	"762"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_REPORT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"32EFF903A6860DFF89F958A1DE18DF2C7C8FD612E4AA8665FAD4A6D89FD555FF"	"1004"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_RESULT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_RESULT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014\LIVE_TEST_015_PHASE_CLOSE_SWEEP_011_TO_014_RESULT.txt"	"Jxhnny_Kleen_C3dz"	"E97D2B5FB1E0001E8163EFA74B5AA15D0D162E34C6AD83F2860534B9C27B437C"	"386"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"6267AD012B4BC091DB37454289C38EC39724E3D3D69772925BAF2C722CF231B4"	"828"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_REPORT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"4164DB165BDCF282F7DD6FBB6ABCA1DCA6A42A5D491ABA2A832B067596CCBAD6"	"930"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_RESULT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_RESULT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_016_TO_020\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK\LIVE_TEST_016_ACTIVE_THREAD_ANCHOR_INTERRUPTION_STACK_RESULT.txt"	"Jxhnny_Kleen_C3dz"	"0ACEC334EC62D34BF8037A31EC53A3BE2893001547CF5E715D82F11F961F3E1E"	"397"
"Jxhnny_Kleen_C3dz"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_017_PATCH_METHOD_EVIDENCE_DIRECTION_CHECK\LIVE_TEST_017_PATCH_METHOD_EVIDENCE_DIRECTION_CHECK_RECEIPT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Staging_Master\PHASE_RUN_016_TO_020\LIVE_TEST_017_PATCH_METHOD_EVIDENCE_DIRECTION_CHECK\LIVE_TEST_017_PATCH_METHOD_EVIDENCE_DIRECTION_CHECK_RECEIPT.txt"	"CleanSeedsBuild\PROOF_HISTORY\DESKTOP_CLEANUP_ARCHIVE_20260509\CleanSeed_Desktop_Staging\PHASE_RUN_016_TO_020\LIVE_TEST_017_PATCH_METHOD_EVIDENCE_DIRECTION_CHECK\LIVE_TEST_017_PATCH_METHOD_EVIDENCE_DIRECTION_CHECK_RECEIPT.txt"	"Jxhnny_Kleen_C3dz"	"18A9358FD6914FC37364DAF7D68A1A1515AA23D4C11114018B939A511584136D"	"816"
